From file: AB332_2021	Instrument no.:	1320
Ser	Interval (sec)	Integration	Air pressure	Salinity	Chart Datum (dbar)	
2	2		1005.22	
Ser	Meas	Sal.	Cond.	Temp	F (µg/l)	OpOx %	Opmg/l	Density	S. vel.	Press	Date	Time
2	240	32.825	30.661	3.923	0.42	100.75	10.52	26.122	1463.70	12.3300	10/5/2021	12:14:22 PM
2	241	32.828	30.664	3.924	0.41	100.74	10.52	26.124	1463.71	12.3300	10/5/2021	12:14:24 PM
2	242	32.828	30.664	3.924	0.39	100.67	10.51	26.124	1463.71	12.3100	10/5/2021	12:14:26 PM
2	243	32.825	30.663	3.926	0.40	100.69	10.51	26.121	1463.71	12.3000	10/5/2021	12:14:28 PM
2	244	32.832	30.670	3.927	0.39	100.66	10.51	26.126	1463.72	12.3100	10/5/2021	12:14:30 PM
2	245	32.836	30.674	3.928	0.40	100.67	10.51	26.129	1463.73	12.3300	10/5/2021	12:14:32 PM
2	246	32.827	30.665	3.926	0.41	100.70	10.51	26.123	1463.71	12.3300	10/5/2021	12:14:34 PM
2	247	32.828	30.666	3.926	0.43	100.68	10.51	26.124	1463.71	12.3300	10/5/2021	12:14:36 PM
2	248	32.827	30.661	3.921	0.41	100.65	10.51	26.123	1463.69	12.3200	10/5/2021	12:14:38 PM
2	249	32.825	30.660	3.922	0.41	100.74	10.52	26.122	1463.69	12.3000	10/5/2021	12:14:40 PM
2	250	32.841	30.675	3.924	0.40	100.62	10.51	26.134	1463.72	12.2900	10/5/2021	12:14:42 PM
2	251	32.844	30.680	3.927	0.42	100.66	10.51	26.136	1463.74	12.3200	10/5/2021	12:14:44 PM
2	252	32.823	30.667	3.932	0.41	100.66	10.51	26.119	1463.73	12.3300	10/5/2021	12:14:46 PM
2	253	32.823	30.659	3.923	0.43	100.55	10.50	26.120	1463.70	12.3400	10/5/2021	12:14:48 PM
2	254	32.828	30.663	3.923	0.40	100.65	10.51	26.124	1463.70	12.3400	10/5/2021	12:14:50 PM
2	255	32.830	30.668	3.926	0.44	100.79	10.52	26.126	1463.72	12.3300	10/5/2021	12:14:52 PM
2	256	32.843	30.672	3.918	0.42	100.68	10.51	26.136	1463.70	12.1700	10/5/2021	12:14:54 PM
2	257	32.834	30.667	3.921	0.40	100.54	10.50	26.128	1463.70	12.1500	10/5/2021	12:14:56 PM
2	258	32.823	30.663	3.928	0.44	100.49	10.49	26.118	1463.71	12.1400	10/5/2021	12:14:58 PM
2	259	32.823	30.662	3.926	0.40	100.61	10.51	26.119	1463.71	12.1300	10/5/2021	12:15:00 PM
2	260	32.830	30.667	3.925	0.43	100.56	10.50	26.125	1463.71	12.1500	10/5/2021	12:15:02 PM
2	261	32.822	30.660	3.925	0.41	100.60	10.50	26.118	1463.70	12.1600	10/5/2021	12:15:04 PM
2	262	32.839	30.677	3.928	0.42	100.61	10.50	26.132	1463.73	12.1700	10/5/2021	12:15:06 PM
2	263	32.845	30.687	3.934	0.40	100.63	10.50	26.136	1463.77	12.1600	10/5/2021	12:15:08 PM
2	264	32.859	30.702	3.938	0.43	100.59	10.50	26.146	1463.80	12.1500	10/5/2021	12:15:10 PM
2	265	32.860	30.705	3.940	0.40	100.63	10.50	26.147	1463.81	12.1500	10/5/2021	12:15:12 PM
2	266	32.844	30.692	3.941	0.42	100.52	10.49	26.134	1463.79	12.1500	10/5/2021	12:15:14 PM
2	267	32.850	30.696	3.940	0.40	100.59	10.50	26.139	1463.80	12.1500	10/5/2021	12:15:16 PM
2	268	32.850	30.697	3.941	0.39	100.65	10.50	26.139	1463.80	12.1600	10/5/2021	12:15:18 PM
2	269	32.844	30.690	3.939	0.38	100.57	10.50	26.134	1463.79	12.1800	10/5/2021	12:15:20 PM
2	270	32.836	30.687	3.943	0.39	100.58	10.50	26.129	1463.80	12.4100	10/5/2021	12:15:22 PM
2	271	32.846	30.696	3.943	0.41	100.62	10.50	26.139	1463.82	12.7700	10/5/2021	12:15:24 PM
2	272	32.855	30.704	3.943	0.41	100.60	10.50	26.148	1463.84	13.3300	10/5/2021	12:15:26 PM
2	273	32.857	30.709	3.947	0.42	100.64	10.50	26.151	1463.86	13.7200	10/5/2021	12:15:28 PM
2	274	32.882	30.734	3.952	0.42	100.59	10.49	26.172	1463.92	14.1800	10/5/2021	12:15:30 PM
2	275	32.905	30.767	3.967	0.32	100.91	10.52	26.192	1464.02	14.5800	10/5/2021	12:15:32 PM
2	276	33.161	31.051	4.046	0.32	101.12	10.50	26.389	1464.69	15.0000	10/5/2021	12:15:34 PM
2	277	33.258	31.186	4.108	0.29	101.41	10.51	26.461	1465.08	15.3300	10/5/2021	12:15:36 PM
2	278	33.271	31.215	4.128	0.28	101.67	10.53	26.471	1465.18	15.5900	10/5/2021	12:15:38 PM
2	279	33.299	31.242	4.132	0.28	101.60	10.52	26.495	1465.24	16.0600	10/5/2021	12:15:40 PM
2	280	33.329	31.219	4.075	0.26	101.36	10.51	26.528	1465.06	16.8100	10/5/2021	12:15:42 PM
2	281	33.393	31.219	4.012	0.27	101.15	10.50	26.588	1464.88	17.3900	10/5/2021	12:15:44 PM
2	282	33.445	31.221	3.963	0.26	101.14	10.51	26.637	1464.76	17.9600	10/5/2021	12:15:46 PM
2	283	33.483	31.222	3.927	0.26	101.10	10.51	26.674	1464.67	18.7500	10/5/2021	12:15:48 PM
2	284	33.545	31.247	3.895	0.24	101.20	10.52	26.730	1464.62	19.4500	10/5/2021	12:15:50 PM
2	285	33.595	31.243	3.841	0.22	101.07	10.52	26.779	1464.47	20.1700	10/5/2021	12:15:52 PM
2	286	33.626	31.219	3.783	0.21	100.99	10.52	26.813	1464.28	20.8900	10/5/2021	12:15:54 PM
2	287	33.643	31.203	3.748	0.20	101.02	10.54	26.833	1464.17	21.6900	10/5/2021	12:15:56 PM
2	288	33.670	31.198	3.715	0.20	101.01	10.54	26.862	1464.08	22.4500	10/5/2021	12:15:58 PM
2	289	33.684	31.185	3.686	0.19	100.96	10.54	26.880	1463.99	23.3200	10/5/2021	12:16:00 PM
2	290	33.688	31.182	3.679	0.19	100.92	10.54	26.887	1463.98	24.1100	10/5/2021	12:16:02 PM
2	291	33.692	31.184	3.677	0.21	100.92	10.54	26.894	1463.99	24.9100	10/5/2021	12:16:04 PM
2	292	33.722	31.161	3.621	0.18	100.97	10.56	26.928	1463.81	25.8700	10/5/2021	12:16:06 PM
2	293	33.763	31.138	3.554	0.18	100.95	10.57	26.970	1463.59	26.5000	10/5/2021	12:16:08 PM
2	294	33.770	31.115	3.521	0.18	100.83	10.56	26.982	1463.47	27.2300	10/5/2021	12:16:10 PM
2	295	33.782	31.105	3.497	0.18	100.89	10.58	26.998	1463.40	28.0700	10/5/2021	12:16:12 PM
2	296	33.788	31.106	3.492	0.18	100.83	10.57	27.006	1463.39	28.6400	10/5/2021	12:16:14 PM
2	297	33.792	31.103	3.484	0.18	100.74	10.56	27.014	1463.38	29.3800	10/5/2021	12:16:16 PM
2	298	33.793	31.101	3.481	0.18	100.77	10.57	27.019	1463.38	30.3200	10/5/2021	12:16:18 PM
2	299	33.792	31.096	3.475	0.17	100.67	10.56	27.023	1463.37	31.1200	10/5/2021	12:16:20 PM
2	300	33.795	31.086	3.461	0.16	100.61	10.56	27.030	1463.32	31.8800	10/5/2021	12:16:22 PM
2	301	33.798	31.042	3.407	0.17	100.61	10.57	27.040	1463.11	32.5100	10/5/2021	12:16:24 PM
2	302	33.823	31.024	3.361	0.14	100.50	10.57	27.069	1462.96	33.3200	10/5/2021	12:16:26 PM
2	303	33.828	30.999	3.327	0.18	100.43	10.57	27.080	1462.83	34.1500	10/5/2021	12:16:28 PM
2	304	33.846	30.979	3.286	0.16	100.50	10.59	27.102	1462.70	35.0000	10/5/2021	12:16:30 PM
2	305	33.876	30.956	3.231	0.15	100.44	10.59	27.135	1462.52	35.8700	10/5/2021	12:16:32 PM
2	306	33.897	30.960	3.215	0.16	100.27	10.58	27.157	1462.49	36.6100	10/5/2021	12:16:34 PM
2	307	33.926	30.921	3.142	0.15	100.24	10.59	27.190	1462.23	37.4900	10/5/2021	12:16:36 PM
2	308	33.945	30.867	3.061	0.16	100.14	10.60	27.218	1461.92	38.4300	10/5/2021	12:16:38 PM
2	309	33.982	30.804	2.953	0.14	100.02	10.61	27.260	1461.52	39.2200	10/5/2021	12:16:40 PM
2	310	33.996	30.730	2.853	0.14	99.96	10.63	27.286	1461.13	40.2600	10/5/2021	12:16:42 PM
2	311	34.018	30.673	2.766	0.14	99.77	10.63	27.315	1460.80	41.0300	10/5/2021	12:16:44 PM
2	312	34.018	30.603	2.685	0.13	99.69	10.64	27.325	1460.46	41.8500	10/5/2021	12:16:46 PM
2	313	34.048	30.587	2.638	0.14	99.57	10.64	27.357	1460.31	42.6100	10/5/2021	12:16:48 PM
2	314	34.066	30.558	2.587	0.13	99.47	10.64	27.379	1460.12	43.3200	10/5/2021	12:16:50 PM
2	315	34.042	30.465	2.501	0.13	99.09	10.63	27.371	1459.73	44.0700	10/5/2021	12:16:52 PM
2	316	34.118	30.413	2.369	0.13	99.16	10.66	27.447	1459.27	44.8500	10/5/2021	12:16:54 PM
2	317	34.115	30.350	2.299	0.14	99.19	10.69	27.454	1458.98	45.6900	10/5/2021	12:16:56 PM
2	318	34.110	30.326	2.275	0.13	99.06	10.68	27.456	1458.88	46.5400	10/5/2021	12:16:58 PM
2	319	34.112	30.307	2.251	0.13	99.05	10.68	27.463	1458.79	47.3400	10/5/2021	12:17:00 PM
2	320	34.126	30.300	2.229	0.13	99.04	10.69	27.480	1458.73	48.0600	10/5/2021	12:17:02 PM
2	321	34.157	30.283	2.180	0.12	98.96	10.69	27.512	1458.57	48.8300	10/5/2021	12:17:04 PM
2	322	34.149	30.189	2.078	0.13	99.07	10.73	27.518	1458.13	49.7300	10/5/2021	12:17:06 PM
2	323	34.163	30.164	2.036	0.12	98.98	10.73	27.536	1457.97	50.5800	10/5/2021	12:17:08 PM
2	324	34.163	30.150	2.019	0.13	98.90	10.73	27.541	1457.91	51.2700	10/5/2021	12:17:10 PM
2	325	34.183	30.130	1.977	0.12	98.71	10.72	27.564	1457.77	52.0900	10/5/2021	12:17:12 PM
2	326	34.192	30.067	1.895	0.12	98.37	10.70	27.583	1457.43	53.0600	10/5/2021	12:17:14 PM
2	327	34.194	29.997	1.811	0.12	98.23	10.71	27.595	1457.08	53.9700	10/5/2021	12:17:16 PM
2	328	34.227	29.892	1.658	0.10	98.20	10.74	27.637	1456.47	54.8500	10/5/2021	12:17:18 PM
2	329	34.295	29.841	1.536	0.10	98.31	10.78	27.705	1456.03	55.7400	10/5/2021	12:17:20 PM
2	330	34.292	29.670	1.339	0.11	97.46	10.74	27.721	1455.17	56.6300	10/5/2021	12:17:22 PM
2	331	34.403	29.468	1.002	0.09	96.75	10.75	27.838	1453.82	57.4600	10/5/2021	12:17:24 PM
2	332	34.559	29.291	0.655	0.12	95.82	10.73	27.990	1452.48	58.3300	10/5/2021	12:17:26 PM
2	333	34.573	28.932	0.222	0.09	94.76	10.73	28.032	1450.55	59.2500	10/5/2021	12:17:28 PM
